E [MeV]	dEdx [keV/microm]
0.954993	706.973
0.960506	707.533
0.966051	708.089
0.971628	708.64
0.977237	709.187
0.982879	709.728
0.988553	710.265
0.99426	710.797
1	711.323
1.00577	711.846
1.01158	712.364
1.01742	712.877
1.02329	713.385
1.0292	713.888
1.03514	714.387
1.04112	714.882
1.04713	715.372
1.05317	715.856
1.05925	716.333
1.06537	716.806
1.07152	717.275
1.07771	717.739
1.08393	718.199
1.09018	718.654
1.09648	719.105
1.10281	719.552
1.10917	719.994
1.11558	720.433
1.12202	720.866
1.1285	721.296
1.13501	721.721
1.14156	722.141
1.14815	722.556
1.15478	722.968
1.16145	723.374
1.16815	723.776
1.1749	724.173
1.18168	724.566
1.1885	724.954
1.19536	725.336
1.20226	725.715
1.20921	726.088
1.21619	726.457
1.22321	726.821
1.23027	727.181
1.23737	727.535
1.24451	727.885
1.2517	728.231
1.25893	728.571
1.26619	728.907
1.2735	729.238
1.28086	729.564
1.28825	729.886
1.29569	730.203
1.30317	730.515
1.31069	730.823
1.31826	731.126
1.32587	731.424
1.33352	731.718
1.34122	732.007
1.34896	732.292
1.35675	732.567
1.36458	732.838
1.37246	733.103
1.38038	733.365
1.38835	733.621
1.39637	733.873
1.40443	734.121
1.41254	734.364
1.42069	734.603
1.42889	734.837
1.43714	735.067
1.44544	735.292
1.45378	735.512
1.46218	735.728
1.47062	735.939
1.47911	736.146
1.48765	736.348
1.49624	736.546
1.50487	736.738
1.51356	736.926
1.5223	737.11
1.53109	737.29
1.53993	737.465
1.54882	737.635
1.55776	737.8
1.56675	737.962
1.5758	738.119
1.58489	738.272
1.59404	738.42
1.60325	738.564
1.6125	738.703
1.62181	738.839
1.63117	738.971
1.64059	739.098
1.65006	739.221
1.65959	739.332
1.66917	739.439
1.6788	739.541
1.6885	739.64
1.69824	739.734
1.70805	739.824
1.71791	739.91
1.72783	739.992
1.7378	740.07
1.74783	740.143
1.75792	740.212
1.76807	740.277
1.77828	740.337
1.78855	740.393
1.79887	740.445
1.80926	740.493
1.8197	740.537
1.83021	740.576
1.84077	740.611
1.8514	740.641
1.86209	740.666
1.87284	740.687
1.88365	740.703
1.89452	740.715
1.90546	740.722
1.91646	740.724
1.92752	740.722
1.93865	740.715
1.94984	740.703
1.9611	740.686
1.97242	740.664
1.98381	740.638
1.99526	740.606
2.00678	740.57
2.01837	740.528
2.03002	740.482
2.04174	740.431
2.05353	740.375
2.06538	740.314
2.0773	740.248
2.0893	740.177
2.10136	740.101
2.11349	740.02
2.12569	739.934
2.13796	739.843
2.1503	739.747
2.16272	739.646
2.1752	739.54
2.18776	739.429
2.20039	739.313
2.21309	739.193
2.22587	739.068
2.23872	738.938
2.25165	738.803
2.26464	738.663
2.27772	738.518
2.29087	738.368
2.30409	738.213
2.31739	738.052
2.33077	737.887
2.34423	737.716
2.35776	737.541
2.37137	737.36
2.38506	737.174
2.39883	736.982
2.41268	736.785
2.42661	736.583
2.44062	736.376
2.45471	736.164
2.46888	735.946
2.48313	735.723
2.49747	735.495
2.51189	735.262
2.52639	735.023
2.54097	734.779
2.55564	734.53
2.5704	734.275
2.58523	734.015
2.60016	733.75
2.61517	733.48
2.63027	733.205
2.64545	732.924
2.66073	732.638
2.67609	732.347
2.69153	732.051
2.70707	731.75
2.7227	731.443
2.73842	731.132
2.75423	730.816
2.77013	730.495
2.78612	730.169
2.80221	729.838
2.81838	729.501
2.83465	729.159
2.85102	728.812
2.86748	728.461
2.88403	728.103
2.90068	727.741
2.91743	727.373
2.93427	727.001
2.95121	726.623
2.96825	726.24
2.98538	725.851
3.00262	725.457
3.01995	725.058
3.03739	724.654
3.05492	724.244
3.07256	723.829
3.0903	723.409
3.10814	722.983
3.12608	722.552
3.14413	722.116
3.16228	721.674
3.18053	721.227
3.1989	720.774
3.21736	720.316
3.23594	719.853
3.25462	719.384
3.27341	718.91
3.2923	718.43
3.31131	717.946
3.33043	717.456
3.34965	716.961
3.36899	716.461
3.38844	715.955
3.408	715.443
3.42768	714.927
3.44747	714.405
3.46737	713.878
3.48739	713.345
