E [MeV]	dEdx [keV/microm]
0.123027	252.888
0.123737	253.619
0.124451	254.352
0.12517	255.087
0.125893	255.825
0.126619	256.564
0.12735	257.306
0.128086	258.049
0.128825	258.795
0.129569	259.543
0.130317	260.294
0.131069	261.046
0.131826	261.801
0.132587	262.558
0.133352	263.316
0.134122	264.078
0.134896	264.841
0.135675	265.606
0.136458	266.374
0.137246	267.145
0.138038	267.917
0.138835	268.691
0.139637	269.468
0.140443	270.247
0.141254	271.028
0.142069	271.812
0.142889	272.597
0.143714	273.386
0.144544	274.176
0.145378	274.969
0.146218	275.764
0.147062	276.561
0.147911	277.36
0.148765	278.162
0.149624	278.966
0.150487	279.773
0.151356	280.582
0.15223	281.393
0.153109	282.207
0.153993	283.023
0.154882	283.841
0.155776	284.662
0.156675	285.485
0.15758	286.31
0.158489	287.138
0.159404	287.968
0.160325	288.801
0.16125	289.636
0.162181	290.473
0.163117	291.313
0.164059	292.156
0.165006	293
0.165959	293.848
0.166917	294.697
0.16788	295.55
0.16885	296.404
0.169824	297.261
0.170805	298.121
0.171791	298.983
0.172783	299.848
0.17378	300.715
0.174783	301.584
0.175792	302.457
0.176807	303.331
0.177828	304.209
0.178855	305.088
0.179887	305.97
0.180926	306.855
0.18197	307.743
0.183021	308.633
0.184077	309.525
0.18514	310.42
0.186209	311.318
0.187284	312.219
0.188365	313.122
0.189452	314.027
0.190546	314.936
0.191646	315.846
0.192752	316.76
0.193865	317.676
0.194984	318.595
0.19611	319.517
0.197242	320.441
0.198381	321.368
0.199526	322.297
0.200678	323.23
0.201837	324.164
0.203002	325.102
0.204174	326.042
0.205353	326.986
0.206538	327.931
0.20773	328.88
0.20893	329.831
0.210136	330.785
0.211349	331.743
0.212569	332.702
0.213796	333.665
0.21503	334.63
0.216272	335.598
0.21752	336.569
0.218776	337.542
0.220039	338.519
0.221309	339.498
0.222587	340.48
0.223872	341.466
0.225165	342.453
0.226464	343.444
0.227772	344.438
0.229087	345.434
0.230409	346.434
0.231739	347.436
0.233077	348.441
0.234423	349.449
0.235776	350.46
0.237137	351.475
0.238506	352.492
0.239883	353.511
0.241268	354.534
0.242661	355.56
0.244062	356.589
0.245471	357.621
0.246888	358.656
0.248313	359.693
0.249747	360.734
0.251189	361.778
0.252639	362.825
0.254097	363.875
0.255564	364.928
0.25704	365.984
0.258523	367.043
0.260016	368.105
0.261517	369.171
0.263027	370.239
0.264545	371.31
0.266073	372.385
0.267609	373.463
0.269153	374.544
0.270707	375.628
0.27227	376.715
0.273842	377.805
0.275423	378.898
0.277013	379.995
0.278612	381.095
0.280221	382.198
0.281838	383.304
0.283465	384.414
0.285102	385.526
0.286748	386.642
0.288403	387.761
0.290068	388.884
0.291743	390.009
0.293427	391.138
0.295121	392.27
0.296825	393.406
0.298538	394.545
0.300262	395.687
0.301995	396.832
0.303739	397.981
0.305492	399.133
0.307256	400.288
0.30903	401.447
0.310814	402.61
0.312608	403.775
0.314413	404.944
0.316228	406.116
0.318053	407.292
0.31989	408.471
0.321736	409.654
0.323594	410.84
0.325462	412.029
0.327341	413.222
0.32923	414.419
0.331131	415.618
0.333043	416.822
0.334965	418.029
0.336899	419.239
0.338844	420.453
0.3408	421.671
0.342768	422.892
0.344747	424.116
0.346737	425.344
0.348739	426.576
0.350752	427.811
0.352777	429.05
0.354813	430.292
0.356862	431.538
0.358922	432.788
0.360994	434.041
0.363078	435.299
0.365174	436.559
0.367282	437.823
0.369403	439.091
0.371535	440.363
0.37368	441.638
0.375837	442.918
0.378007	444.2
0.380189	445.487
0.382384	446.777
0.384592	448.071
0.386812	449.369
0.389045	450.67
0.391291	451.976
0.39355	453.285
0.395822	454.598
0.398107	455.915
0.400405	457.235
0.402717	458.56
0.405042	459.888
0.40738	461.22
0.409732	462.556
0.412098	463.896
0.414477	465.24
0.416869	466.588
0.419276	467.939
0.421697	469.295
0.424131	470.655
0.42658	472.018
0.429042	473.386
0.431519	474.757
0.43401	476.133
0.436516	477.512
0.439036	478.895
0.44157	480.283
0.44412	481.675
0.446684	483.07
0.449262	484.47
0.451856	485.874
0.454465	487.281
0.457088	488.693
0.459727	490.109
0.462381	491.529
0.46505	492.954
0.467735	494.382
0.470435	495.815
0.473151	497.252
0.475883	498.693
0.47863	500.138
0.481393	501.587
0.484172	503.041
0.486968	504.499
0.489779	505.961
0.492606	507.427
0.49545	508.898
0.49831	510.373
0.501187	511.852
0.504081	513.335
0.506991	514.823
0.509918	516.315
0.512861	517.812
0.515822	519.313
0.5188	520.818
0.521795	522.328
0.524807	523.842
0.527837	525.36
0.530884	526.883
0.533949	528.41
0.537032	529.942
0.540132	531.478
0.54325	533.019
0.546387	534.564
0.549541	536.114
0.552713	537.668
0.555904	539.227
0.559114	540.79
0.562341	542.358
0.565588	543.93
0.568853	545.507
0.572137	547.089
0.57544	548.675
0.578762	550.266
0.582103	551.861
0.585464	553.462
0.588844	555.067
0.592243	556.676
0.595662	558.29
0.599101	559.909
0.60256	561.533
0.606038	563.161
0.609537	564.794
0.613056	566.432
0.616595	568.074
0.620155	569.722
0.623735	571.374
0.627336	573.031
0.630957	574.693
0.6346	576.36
0.638263	578.031
0.641948	579.708
0.645654	581.389
0.649382	583.075
0.653131	584.767
