E [MeV]	dEdx [keV/microm]
0.234423	417.125
0.235776	417.931
0.237137	418.739
0.238506	419.55
0.239883	420.363
0.241268	421.18
0.242661	421.999
0.244062	422.821
0.245471	423.646
0.246888	424.474
0.248313	425.304
0.249747	426.137
0.251189	426.973
0.252639	427.812
0.254097	428.653
0.255564	429.498
0.25704	430.345
0.258523	431.195
0.260016	432.047
0.261517	432.903
0.263027	433.761
0.264545	434.622
0.266073	435.486
0.267609	436.353
0.269153	437.223
0.270707	438.095
0.27227	438.97
0.273842	439.848
0.275423	440.729
0.277013	441.613
0.278612	442.499
0.280221	443.389
0.281838	444.281
0.283465	445.176
0.285102	446.074
0.286748	446.974
0.288403	447.878
0.290068	448.784
0.291743	449.693
0.293427	450.609
0.295121	451.641
0.296825	452.677
0.298538	453.718
0.300262	454.763
0.301995	455.812
0.303739	456.865
0.305492	457.923
0.307256	458.985
0.30903	460.051
0.310814	461.121
0.312608	462.196
0.314413	463.275
0.316228	464.358
0.318053	465.446
0.31989	466.539
0.321736	467.635
0.323594	468.736
0.325462	469.841
0.327341	470.951
0.32923	472.065
0.331131	473.287
0.333043	474.559
0.334965	475.837
0.336899	477.122
0.338844	478.413
0.3408	479.71
0.342768	481.013
0.344747	482.322
0.346737	483.639
0.348739	484.961
0.350752	486.29
0.352777	487.626
0.354813	488.967
0.356862	490.316
0.358922	491.671
0.360994	493.033
0.363078	494.402
0.365174	495.777
0.367282	497.159
0.369403	498.547
0.371535	499.943
0.37368	501.345
0.375837	502.754
0.378007	504.17
0.380189	505.594
0.382384	507.024
0.384592	508.461
0.386812	509.905
0.389045	511.357
0.391291	512.815
0.39355	514.281
0.395822	515.754
0.398107	517.234
0.400405	518.722
0.402717	520.217
0.405042	521.736
0.40738	523.43
0.409732	525.132
0.412098	526.845
0.414477	528.567
0.416869	530.299
0.419276	532.041
0.421697	533.793
0.424131	535.555
0.42658	537.327
0.429042	539.109
0.431519	540.901
0.43401	542.704
0.436516	544.517
0.439036	546.34
0.44157	548.174
0.44412	550.018
0.446684	551.873
0.449262	553.739
0.451856	555.781
0.454465	557.894
0.457088	560.021
0.459727	562.161
0.462381	564.315
0.46505	566.483
0.467735	568.664
0.470435	570.86
0.473151	573.07
0.475883	575.295
0.47863	577.496
0.481393	579.675
0.484172	581.868
0.486968	584.074
0.489779	586.294
0.492606	588.526
0.49545	590.773
0.49831	593.033
0.501187	595.307
0.504081	597.541
0.506991	599.759
0.509918	601.989
0.512861	604.232
0.515822	606.488
0.5188	608.756
0.521795	611.037
0.524807	613.33
0.527837	615.637
0.530884	617.956
0.533949	620.289
0.537032	622.635
0.540132	625.206
0.54325	627.85
0.546387	630.51
0.549541	633.187
0.552713	635.881
0.555904	638.592
0.559114	641.32
0.562341	644.065
0.565588	646.827
0.568853	649.606
0.572137	652.403
0.57544	655.218
0.578762	658.014
0.582103	660.77
0.585464	663.543
0.588844	666.332
0.592243	669.137
0.595662	671.959
0.599101	674.797
0.60256	677.649
0.606038	680.418
0.609537	683.202
0.613056	686.001
0.616595	688.815
0.620155	691.643
0.623735	694.487
0.627336	697.346
0.630957	700.22
0.6346	703.11
0.638263	706.014
0.641948	708.934
0.645654	711.869
0.649382	714.82
0.653131	717.787
0.656901	720.769
0.660693	723.766
0.664508	726.779
0.668344	729.808
0.672202	732.853
0.676083	735.914
0.679986	738.926
0.683912	741.906
0.68786	744.9
0.691831	747.908
0.695825	750.93
0.699842	753.966
0.703882	757.016
0.707946	760.08
0.712033	763.158
0.716143	766.25
0.720278	769.356
0.724436	772.476
0.728618	775.61
0.732825	778.648
0.737055	781.81
0.74131	784.985
0.74559	788.175
0.749894	791.378
0.754223	794.596
0.758578	797.828
0.762957	801.075
0.767361	804.335
0.771792	807.61
0.776247	810.899
0.780728	814.202
0.785236	817.52
0.789769	820.852
0.794328	824.198
0.798914	827.558
0.803526	830.933
0.808165	834.322
0.812831	837.726
0.817523	841.143
0.822243	844.575
0.82699	848.021
0.831764	851.482
0.836566	854.956
0.841395	858.445
0.846253	861.949
0.851138	865.467
0.856052	868.998
0.860994	872.545
0.865964	876.105
0.870964	879.68
0.875992	883.269
0.881049	886.872
0.886135	890.489
0.891251	894.121
0.896396	897.766
0.901571	901.426
0.906776	905.1
0.912011	908.788
0.917276	912.491
0.922571	916.073
0.927897	919.802
0.933254	923.545
0.938642	927.302
0.944061	931.073
0.949511	934.857
0.954993	938.656
0.960506	942.468
0.966051	946.295
0.971628	950.135
0.977237	953.989
0.982879	957.857
0.988553	961.738
0.99426	965.633
1	969.542
1.00577	973.465
1.01158	977.4
1.01742	981.351
1.02329	985.312
1.0292	989.289
1.03514	993.279
1.04112	997.28
1.04713	1001.3
1.05317	1005.33
1.05925	1009.37
1.06537	1013.42
1.07152	1017.5
1.07771	1021.58
1.08393	1025.67
1.09018	1029.78
1.09648	1033.9
1.10281	1038.03
1.10917	1042.18
1.11558	1046.33
1.12202	1050.5
1.1285	1054.69
1.13501	1058.88
1.14156	1063.09
1.14815	1067.31
1.15478	1071.54
1.16145	1075.79
1.16815	1080.04
1.1749	1084.31
1.18168	1088.59
1.1885	1092.88
1.19536	1097.18
1.20226	1101.5
1.20921	1105.82
1.21619	1110.16
1.22321	1114.51
1.23027	1118.87
1.23737	1123.08
1.24451	1127.46
1.2517	1131.85
1.25893	1136.25
1.26619	1140.66
1.2735	1145.08
1.28086	1149.51
1.28825	1153.96
1.29569	1158.41
1.30317	1162.87
1.31069	1167.34
1.31826	1171.82
1.32587	1176.32
1.33352	1180.82
1.34122	1185.33
1.34896	1189.85
1.35675	1194.38
1.36458	1198.91
1.37246	1203.46
1.38038	1208.01
1.38835	1212.58
1.39637	1217.15
1.40443	1221.73
1.41254	1226.32
1.42069	1230.91
1.42889	1235.52
1.43714	1240.13
1.44544	1244.75
1.45378	1249.38
1.46218	1254.01
1.47062	1258.65
1.47911	1263.3
1.48765	1267.77
1.49624	1272.43
1.50487	1277.09
1.51356	1281.76
1.5223	1286.44
1.53109	1291.12
1.53993	1295.81
1.54882	1300.51
1.55776	1305.2
1.56675	1309.91
1.5758	1314.62
1.58489	1319.33
1.59404	1324.05
1.60325	1328.77
1.6125	1333.5
1.62181	1338.23
1.63117	1342.96
1.64059	1347.7
1.65006	1352.44
1.65959	1357.18
1.66917	1361.93
1.6788	1366.68
1.6885	1371.43
1.69824	1376.19
1.70805	1380.94
1.71791	1385.7
1.72783	1390.46
1.7378	1395.22
1.74783	1399.99
1.75792	1404.75
1.76807	1409.51
1.77828	1414.28
1.78855	1419.04
1.79887	1423.81
1.80926	1428.58
1.8197	1433.34
1.83021	1438.11
1.84077	1442.87
1.8514	1447.63
1.86209	1452.39
1.87284	1457.15
1.88365	1461.91
1.89452	1466.46
1.90546	1471.21
1.91646	1475.96
1.92752	1480.7
1.93865	1485.44
1.94984	1490.18
1.9611	1494.92
1.97242	1499.65
1.98381	1504.37
1.99526	1509.1
2.00678	1513.82
2.01837	1518.53
2.03002	1523.24
2.04174	1527.94
2.05353	1532.64
2.06538	1537.33
2.0773	1542.02
2.0893	1546.69
2.10136	1551.36
2.11349	1556.03
2.12569	1560.69
2.13796	1565.34
2.1503	1569.98
2.16272	1574.61
2.1752	1579.24
2.18776	1583.86
2.20039	1588.47
2.21309	1593.07
2.22587	1597.66
2.23872	1602.24
2.25165	1606.81
2.26464	1611.37
2.27772	1615.92
2.29087	1620.46
2.30409	1624.99
2.31739	1629.5
2.33077	1634.01
2.34423	1638.5
2.35776	1642.98
2.37137	1647.45
2.38506	1651.91
2.39883	1656.35
2.41268	1660.78
2.42661	1665.19
2.44062	1669.6
2.45471	1673.98
2.46888	1678.36
2.48313	1682.71
2.49747	1687.06
2.51189	1691.39
2.52639	1695.7
2.54097	1700
2.55564	1704.28
2.5704	1708.54
2.58523	1712.79
2.60016	1717.02
2.61517	1721.24
2.63027	1725.43
2.64545	1729.61
2.66073	1733.77
2.67609	1737.92
2.69153	1742.04
2.70707	1746.14
2.7227	1750.23
2.73842	1754.3
